0.2,0.36,0.1,0.28
0.2,0.32,0.043,0.33
0.2,0.6,-0.14,0.032
0.2,0.18,-0.28,0.15
0.2,0.54,0.23,0.0033
0.2,0.62,0.081,-0.036
0.18,0.26,-0.0043,0.46
0.38,0.26,0.01,0.46
0.58,0.26,0.04,0.5
0.58,0.38,-0.032,0.47
0.38,0.38,0.019,0.51
0.18,0.38,0.003,0.5
